,Date,time,TP,Load,Datetime
69,2023-01-02,10:30:00,22,9.845600000000001,2023-01-02 10:30:00
70,2023-01-02,11:00:00,23,9.790500000000002,2023-01-02 11:00:00
71,2023-01-02,11:30:00,24,10.7394,2023-01-02 11:30:00
72,2023-01-02,12:00:00,25,11.284833333333333,2023-01-02 12:00:00
73,2023-01-02,12:30:00,26,11.731,2023-01-02 12:30:00
74,2023-01-02,13:00:00,27,12.263,2023-01-02 13:00:00
75,2023-01-02,13:30:00,28,13.182333333333332,2023-01-02 13:30:00
76,2023-01-02,14:00:00,29,13.162666666666667,2023-01-02 14:00:00
77,2023-01-02,14:30:00,30,13.375,2023-01-02 14:30:00
78,2023-01-02,15:00:00,31,13.4785,2023-01-02 15:00:00
79,2023-01-02,15:30:00,32,12.882333333333333,2023-01-02 15:30:00
80,2023-01-02,16:00:00,33,12.562,2023-01-02 16:00:00
81,2023-01-02,16:30:00,34,11.486833333333331,2023-01-02 16:30:00
82,2023-01-02,17:00:00,35,10.034666666666666,2023-01-02 17:00:00
83,2023-01-02,17:30:00,36,8.625,2023-01-02 17:30:00
84,2023-01-02,18:00:00,37,6.7444999999999995,2023-01-02 18:00:00
85,2023-01-02,18:30:00,38,5.295833333333333,2023-01-02 18:30:00
86,2023-01-02,19:00:00,39,4.572333333333334,2023-01-02 19:00:00
87,2023-01-02,19:30:00,40,4.5345,2023-01-02 19:30:00
88,2023-01-02,20:00:00,41,4.660666666666667,2023-01-02 20:00:00
89,2023-01-02,20:30:00,42,4.4544,2023-01-02 20:30:00
90,2023-01-02,21:00:00,43,4.0596000000000005,2023-01-02 21:00:00
91,2023-01-02,21:30:00,44,4.138833333333333,2023-01-02 21:30:00
92,2023-01-02,22:00:00,45,5.4225,2023-01-02 22:00:00
93,2023-01-02,22:30:00,46,6.487666666666667,2023-01-02 22:30:00
94,2023-01-02,23:00:00,47,7.892799999999999,2023-01-02 23:00:00
95,2023-01-02,23:30:00,48,8.648166666666667,2023-01-02 23:30:00
96,2023-01-03,00:00:00,1,9.5335,2023-01-03 00:00:00
97,2023-01-03,00:30:00,2,10.196333333333333,2023-01-03 00:30:00
98,2023-01-03,01:00:00,3,10.581000000000001,2023-01-03 01:00:00
99,2023-01-03,01:30:00,4,10.899666666666667,2023-01-03 01:30:00
100,2023-01-03,02:00:00,5,11.071833333333332,2023-01-03 02:00:00
101,2023-01-03,02:30:00,6,11.014333333333333,2023-01-03 02:30:00
102,2023-01-03,03:00:00,7,11.293333333333335,2023-01-03 03:00:00
103,2023-01-03,03:30:00,8,11.575833333333334,2023-01-03 03:30:00
104,2023-01-03,04:00:00,9,11.7475,2023-01-03 04:00:00
105,2023-01-03,04:30:00,10,11.676833333333335,2023-01-03 04:30:00
106,2023-01-03,05:00:00,11,11.873,2023-01-03 05:00:00
107,2023-01-03,05:30:00,12,11.919833333333335,2023-01-03 05:30:00
108,2023-01-03,06:00:00,13,12.940333333333333,2023-01-03 06:00:00
109,2023-01-03,06:30:00,14,12.964333333333334,2023-01-03 06:30:00
110,2023-01-03,07:00:00,15,13.199166666666668,2023-01-03 07:00:00
111,2023-01-03,07:30:00,16,12.957666666666666,2023-01-03 07:30:00
112,2023-01-03,08:00:00,17,12.327333333333334,2023-01-03 08:00:00
113,2023-01-03,08:30:00,18,11.066833333333333,2023-01-03 08:30:00
114,2023-01-03,09:00:00,19,10.255333333333333,2023-01-03 09:00:00
115,2023-01-03,09:30:00,20,10.137666666666666,2023-01-03 09:30:00
116,2023-01-03,10:00:00,21,10.198833333333333,2023-01-03 10:00:00
117,2023-01-03,10:30:00,22,10.6555,2023-01-03 10:30:00
118,2023-01-03,11:00:00,23,10.461666666666668,2023-01-03 11:00:00
119,2023-01-03,11:30:00,24,11.327333333333334,2023-01-03 11:30:00
120,2023-01-03,12:00:00,25,11.598166666666666,2023-01-03 12:00:00
121,2023-01-03,12:30:00,26,12.279166666666667,2023-01-03 12:30:00
122,2023-01-03,13:00:00,27,12.641200000000001,2023-01-03 13:00:00
123,2023-01-03,13:30:00,28,13.690249999999999,2023-01-03 13:30:00
124,2023-01-03,14:00:00,29,13.80925,2023-01-03 14:00:00
125,2023-01-03,14:30:00,30,13.9478,2023-01-03 14:30:00
126,2023-01-03,15:00:00,31,13.9595,2023-01-03 15:00:00
127,2023-01-03,15:30:00,32,13.763666666666667,2023-01-03 15:30:00
128,2023-01-03,16:00:00,33,13.161000000000001,2023-01-03 16:00:00
129,2023-01-03,16:30:00,34,11.878250000000001,2023-01-03 16:30:00
130,2023-01-03,17:00:00,35,10.7752,2023-01-03 17:00:00
131,2023-01-03,17:30:00,36,8.531666666666666,2023-01-03 17:30:00
132,2023-01-03,18:00:00,37,6.047833333333333,2023-01-03 18:00:00
133,2023-01-03,18:30:00,38,5.1645,2023-01-03 18:30:00
134,2023-01-03,19:00:00,39,4.317833333333334,2023-01-03 19:00:00
135,2023-01-03,19:30:00,40,4.337666666666666,2023-01-03 19:30:00
136,2023-01-03,20:00:00,41,4.707666666666666,2023-01-03 20:00:00
137,2023-01-03,20:30:00,42,5.078166666666667,2023-01-03 20:30:00
138,2023-01-03,21:00:00,43,4.8872,2023-01-03 21:00:00
139,2023-01-03,21:30:00,44,4.964833333333334,2023-01-03 21:30:00
140,2023-01-03,22:00:00,45,5.5384,2023-01-03 22:00:00
141,2023-01-03,22:30:00,46,7.178,2023-01-03 22:30:00
142,2023-01-03,23:00:00,47,8.842666666666666,2023-01-03 23:00:00
143,2023-01-03,23:30:00,48,9.81625,2023-01-03 23:30:00
144,2023-01-04,00:00:00,1,10.373000000000001,2023-01-04 00:00:00
145,2023-01-04,00:30:00,2,10.611166666666668,2023-01-04 00:30:00
146,2023-01-04,01:00:00,3,11.114,2023-01-04 01:00:00
147,2023-01-04,01:30:00,4,11.443166666666668,2023-01-04 01:30:00
148,2023-01-04,02:00:00,5,11.176,2023-01-04 02:00:00
149,2023-01-04,02:30:00,6,11.3685,2023-01-04 02:30:00
150,2023-01-04,03:00:00,7,11.249666666666668,2023-01-04 03:00:00
151,2023-01-04,03:30:00,8,11.38975,2023-01-04 03:30:00
152,2023-01-04,04:00:00,9,11.318999999999999,2023-01-04 04:00:00
153,2023-01-04,04:30:00,10,11.181750000000001,2023-01-04 04:30:00
154,2023-01-04,05:00:00,11,11.143833333333333,2023-01-04 05:00:00
155,2023-01-04,05:30:00,12,11.236833333333331,2023-01-04 05:30:00
156,2023-01-04,06:00:00,13,13.102166666666667,2023-01-04 06:00:00
157,2023-01-04,06:30:00,14,13.2695,2023-01-04 06:30:00
158,2023-01-04,07:00:00,15,14.385333333333334,2023-01-04 07:00:00
159,2023-01-04,07:30:00,16,15.011166666666668,2023-01-04 07:30:00
160,2023-01-04,08:00:00,17,14.901166666666667,2023-01-04 08:00:00
161,2023-01-04,08:30:00,18,14.199666666666667,2023-01-04 08:30:00
162,2023-01-04,09:00:00,19,13.729,2023-01-04 09:00:00
163,2023-01-04,09:30:00,20,13.661499999999998,2023-01-04 09:30:00
164,2023-01-04,10:00:00,21,13.681166666666668,2023-01-04 10:00:00
165,2023-01-04,10:30:00,22,13.866,2023-01-04 10:30:00
166,2023-01-04,11:00:00,23,13.7325,2023-01-04 11:00:00
167,2023-01-04,11:30:00,24,14.203166666666666,2023-01-04 11:30:00
168,2023-01-04,12:00:00,25,14.048833333333333,2023-01-04 12:00:00
169,2023-01-04,12:30:00,26,14.283333333333333,2023-01-04 12:30:00
170,2023-01-04,13:00:00,27,15.027666666666667,2023-01-04 13:00:00
171,2023-01-04,13:30:00,28,15.1745,2023-01-04 13:30:00
172,2023-01-04,14:00:00,29,15.578666666666665,2023-01-04 14:00:00
173,2023-01-04,14:30:00,30,15.381,2023-01-04 14:30:00
174,2023-01-04,15:00:00,31,15.101333333333335,2023-01-04 15:00:00
175,2023-01-04,15:30:00,32,14.466500000000002,2023-01-04 15:30:00
176,2023-01-04,16:00:00,33,13.531333333333334,2023-01-04 16:00:00
177,2023-01-04,16:30:00,34,12.259833333333333,2023-01-04 16:30:00
178,2023-01-04,17:00:00,35,10.870666666666667,2023-01-04 17:00:00
179,2023-01-04,17:30:00,36,8.679833333333333,2023-01-04 17:30:00
180,2023-01-04,18:00:00,37,5.1992,2023-01-04 18:00:00
181,2023-01-04,18:30:00,38,4.0224,2023-01-04 18:30:00
182,2023-01-04,19:00:00,39,3.640833333333333,2023-01-04 19:00:00
183,2023-01-04,19:30:00,40,4.439666666666667,2023-01-04 19:30:00
184,2023-01-04,20:00:00,41,5.5794999999999995,2023-01-04 20:00:00
185,2023-01-04,20:30:00,42,5.8294999999999995,2023-01-04 20:30:00
186,2023-01-04,21:00:00,43,5.925166666666667,2023-01-04 21:00:00
187,2023-01-04,21:30:00,44,6.4295,2023-01-04 21:30:00
188,2023-01-04,22:00:00,45,7.445166666666666,2023-01-04 22:00:00
189,2023-01-04,22:30:00,46,8.206,2023-01-04 22:30:00
190,2023-01-04,23:00:00,47,9.348166666666666,2023-01-04 23:00:00
191,2023-01-04,23:30:00,48,10.118166666666667,2023-01-04 23:30:00
192,2023-01-05,00:00:00,1,10.725,2023-01-05 00:00:00
193,2023-01-05,00:30:00,2,11.3175,2023-01-05 00:30:00
194,2023-01-05,01:00:00,3,11.539333333333333,2023-01-05 01:00:00
195,2023-01-05,01:30:00,4,11.426,2023-01-05 01:30:00
196,2023-01-05,02:00:00,5,11.45975,2023-01-05 02:00:00
197,2023-01-05,02:30:00,6,11.803333333333333,2023-01-05 02:30:00
198,2023-01-05,03:00:00,7,11.7775,2023-01-05 03:00:00
199,2023-01-05,03:30:00,8,11.604,2023-01-05 03:30:00
200,2023-01-05,04:00:00,9,11.723,2023-01-05 04:00:00
201,2023-01-05,04:30:00,10,11.916000000000002,2023-01-05 04:30:00
202,2023-01-05,05:00:00,11,12.093833333333334,2023-01-05 05:00:00
203,2023-01-05,05:30:00,12,12.5045,2023-01-05 05:30:00
204,2023-01-05,06:00:00,13,13.7555,2023-01-05 06:00:00
205,2023-01-05,06:30:00,14,14.129833333333332,2023-01-05 06:30:00
206,2023-01-05,07:00:00,15,15.466333333333333,2023-01-05 07:00:00
207,2023-01-05,07:30:00,16,15.972833333333334,2023-01-05 07:30:00
208,2023-01-05,08:00:00,17,15.970500000000001,2023-01-05 08:00:00
209,2023-01-05,08:30:00,18,15.522,2023-01-05 08:30:00
210,2023-01-05,09:00:00,19,14.508833333333333,2023-01-05 09:00:00
211,2023-01-05,09:30:00,20,14.217833333333333,2023-01-05 09:30:00
212,2023-01-05,10:00:00,21,14.336166666666665,2023-01-05 10:00:00
213,2023-01-05,10:30:00,22,13.923666666666668,2023-01-05 10:30:00
214,2023-01-05,11:00:00,23,14.623666666666667,2023-01-05 11:00:00
215,2023-01-05,11:30:00,24,14.993,2023-01-05 11:30:00
216,2023-01-05,12:00:00,25,15.290999999999999,2023-01-05 12:00:00
217,2023-01-05,12:30:00,26,15.438,2023-01-05 12:30:00
218,2023-01-05,13:00:00,27,15.662833333333333,2023-01-05 13:00:00
219,2023-01-05,13:30:00,28,16.326333333333334,2023-01-05 13:30:00
220,2023-01-05,14:00:00,29,16.735833333333332,2023-01-05 14:00:00
221,2023-01-05,14:30:00,30,17.174833333333336,2023-01-05 14:30:00
222,2023-01-05,15:00:00,31,16.976166666666668,2023-01-05 15:00:00
223,2023-01-05,15:30:00,32,16.392,2023-01-05 15:30:00
224,2023-01-05,16:00:00,33,15.523833333333334,2023-01-05 16:00:00
225,2023-01-05,16:30:00,34,14.463666666666667,2023-01-05 16:30:00
226,2023-01-05,17:00:00,35,13.0065,2023-01-05 17:00:00
227,2023-01-05,17:30:00,36,10.447166666666666,2023-01-05 17:30:00
228,2023-01-05,18:00:00,37,7.2177999999999995,2023-01-05 18:00:00
229,2023-01-05,18:30:00,38,5.014571428571428,2023-01-05 18:30:00
230,2023-01-05,19:00:00,39,4.552499999999999,2023-01-05 19:00:00
231,2023-01-05,19:30:00,40,4.543200000000001,2023-01-05 19:30:00
232,2023-01-05,20:00:00,41,4.4685,2023-01-05 20:00:00
233,2023-01-05,20:30:00,42,4.7896,2023-01-05 20:30:00
234,2023-01-05,21:00:00,43,4.9636000000000005,2023-01-05 21:00:00
235,2023-01-05,21:30:00,44,6.4078,2023-01-05 21:30:00
236,2023-01-05,22:00:00,45,6.969,2023-01-05 22:00:00
237,2023-01-05,22:30:00,46,8.3675,2023-01-05 22:30:00
238,2023-01-05,23:00:00,47,9.463333333333333,2023-01-05 23:00:00
239,2023-01-05,23:30:00,48,9.993,2023-01-05 23:30:00
240,2023-01-06,00:00:00,1,10.7565,2023-01-06 00:00:00
241,2023-01-06,00:30:00,2,11.410166666666667,2023-01-06 00:30:00
242,2023-01-06,01:00:00,3,11.929,2023-01-06 01:00:00
243,2023-01-06,01:30:00,4,12.007200000000001,2023-01-06 01:30:00
244,2023-01-06,02:00:00,5,12.091333333333333,2023-01-06 02:00:00
245,2023-01-06,02:30:00,6,12.46775,2023-01-06 02:30:00
246,2023-01-06,03:00:00,7,12.513333333333334,2023-01-06 03:00:00
247,2023-01-06,03:30:00,8,12.783999999999999,2023-01-06 03:30:00
248,2023-01-06,04:00:00,9,12.341,2023-01-06 04:00:00
249,2023-01-06,04:30:00,10,12.311,2023-01-06 04:30:00
250,2023-01-06,05:00:00,11,12.6712,2023-01-06 05:00:00
251,2023-01-06,05:30:00,12,12.529333333333334,2023-01-06 05:30:00
252,2023-01-06,06:00:00,13,14.430166666666667,2023-01-06 06:00:00
253,2023-01-06,06:30:00,14,14.563666666666668,2023-01-06 06:30:00
254,2023-01-06,07:00:00,15,15.615666666666668,2023-01-06 07:00:00
255,2023-01-06,07:30:00,16,16.471666666666668,2023-01-06 07:30:00
256,2023-01-06,08:00:00,17,16.397333333333332,2023-01-06 08:00:00
257,2023-01-06,08:30:00,18,15.786333333333332,2023-01-06 08:30:00
258,2023-01-06,09:00:00,19,14.805833333333334,2023-01-06 09:00:00
259,2023-01-06,09:30:00,20,14.945333333333332,2023-01-06 09:30:00
260,2023-01-06,10:00:00,21,15.42725,2023-01-06 10:00:00
261,2023-01-06,10:30:00,22,15.691166666666668,2023-01-06 10:30:00
262,2023-01-06,11:00:00,23,15.552333333333332,2023-01-06 11:00:00
263,2023-01-06,11:30:00,24,15.764000000000001,2023-01-06 11:30:00
264,2023-01-06,12:00:00,25,15.885833333333332,2023-01-06 12:00:00
265,2023-01-06,12:30:00,26,15.871199999999998,2023-01-06 12:30:00
266,2023-01-06,13:00:00,27,16.197999999999997,2023-01-06 13:00:00
267,2023-01-06,13:30:00,28,16.647,2023-01-06 13:30:00
268,2023-01-06,14:00:00,29,17.0728,2023-01-06 14:00:00
269,2023-01-06,14:30:00,30,17.212,2023-01-06 14:30:00
270,2023-01-06,15:00:00,31,16.964333333333332,2023-01-06 15:00:00
271,2023-01-06,15:30:00,32,16.5656,2023-01-06 15:30:00
272,2023-01-06,16:00:00,33,16.62757142857143,2023-01-06 16:00:00
273,2023-01-06,16:30:00,34,15.596166666666667,2023-01-06 16:30:00
274,2023-01-06,17:00:00,35,13.945,2023-01-06 17:00:00
275,2023-01-06,17:30:00,36,12.192833333333333,2023-01-06 17:30:00
276,2023-01-06,18:00:00,37,8.717600000000001,2023-01-06 18:00:00
277,2023-01-06,18:30:00,38,7.280166666666666,2023-01-06 18:30:00
278,2023-01-06,19:00:00,39,6.3068333333333335,2023-01-06 19:00:00
279,2023-01-06,19:30:00,40,6.5873333333333335,2023-01-06 19:30:00
280,2023-01-06,20:00:00,41,7.245333333333332,2023-01-06 20:00:00
281,2023-01-06,20:30:00,42,6.653,2023-01-06 20:30:00
282,2023-01-06,21:00:00,43,7.179399999999999,2023-01-06 21:00:00
283,2023-01-06,21:30:00,44,7.198333333333333,2023-01-06 21:30:00
284,2023-01-06,22:00:00,45,7.845,2023-01-06 22:00:00
285,2023-01-06,22:30:00,46,9.313166666666667,2023-01-06 22:30:00
286,2023-01-06,23:00:00,47,9.695666666666666,2023-01-06 23:00:00
287,2023-01-06,23:30:00,48,10.801499999999999,2023-01-06 23:30:00
288,2023-01-07,00:00:00,1,11.923833333333334,2023-01-07 00:00:00
289,2023-01-07,00:30:00,2,12.588166666666666,2023-01-07 00:30:00
290,2023-01-07,01:00:00,3,12.840166666666667,2023-01-07 01:00:00
291,2023-01-07,01:30:00,4,13.742,2023-01-07 01:30:00
292,2023-01-07,02:00:00,5,12.551,2023-01-07 02:00:00
293,2023-01-07,02:30:00,6,12.907,2023-01-07 02:30:00
294,2023-01-07,03:00:00,7,13.107,2023-01-07 03:00:00
295,2023-01-07,03:30:00,8,13.4952,2023-01-07 03:30:00
296,2023-01-07,04:00:00,9,13.396,2023-01-07 04:00:00
297,2023-01-07,04:30:00,10,13.089500000000001,2023-01-07 04:30:00
298,2023-01-07,05:00:00,11,13.275666666666666,2023-01-07 05:00:00
299,2023-01-07,05:30:00,12,12.724166666666667,2023-01-07 05:30:00
300,2023-01-07,06:00:00,13,12.763333333333334,2023-01-07 06:00:00
301,2023-01-07,06:30:00,14,12.244333333333335,2023-01-07 06:30:00
302,2023-01-07,07:00:00,15,11.811333333333332,2023-01-07 07:00:00
303,2023-01-07,07:30:00,16,10.870666666666667,2023-01-07 07:30:00
304,2023-01-07,08:00:00,17,9.963666666666667,2023-01-07 08:00:00
305,2023-01-07,08:30:00,18,8.3125,2023-01-07 08:30:00
306,2023-01-07,09:00:00,19,7.780666666666666,2023-01-07 09:00:00
307,2023-01-07,09:30:00,20,7.683666666666667,2023-01-07 09:30:00
308,2023-01-07,10:00:00,21,7.876666666666668,2023-01-07 10:00:00
309,2023-01-07,10:30:00,22,8.454400000000001,2023-01-07 10:30:00
310,2023-01-07,11:00:00,23,8.322999999999999,2023-01-07 11:00:00
311,2023-01-07,11:30:00,24,8.272,2023-01-07 11:30:00
312,2023-01-07,12:00:00,25,8.4605,2023-01-07 12:00:00
313,2023-01-07,12:30:00,26,8.946166666666667,2023-01-07 12:30:00
314,2023-01-07,13:00:00,27,10.0,2023-01-07 13:00:00
315,2023-01-07,13:30:00,28,10.55075,2023-01-07 13:30:00
316,2023-01-07,14:00:00,29,10.8775,2023-01-07 14:00:00
317,2023-01-07,14:30:00,30,11.243,2023-01-07 14:30:00
318,2023-01-07,15:00:00,31,10.611666666666666,2023-01-07 15:00:00
319,2023-01-07,15:30:00,32,10.307833333333333,2023-01-07 15:30:00
320,2023-01-07,16:00:00,33,9.625250000000001,2023-01-07 16:00:00
321,2023-01-07,16:30:00,34,9.027333333333333,2023-01-07 16:30:00
322,2023-01-07,17:00:00,35,7.724,2023-01-07 17:00:00
323,2023-01-07,17:30:00,36,6.585999999999999,2023-01-07 17:30:00
324,2023-01-07,18:00:00,37,6.214333333333333,2023-01-07 18:00:00
325,2023-01-07,18:30:00,38,5.8625,2023-01-07 18:30:00
326,2023-01-07,19:00:00,39,6.313833333333334,2023-01-07 19:00:00
327,2023-01-07,19:30:00,40,6.765000000000001,2023-01-07 19:30:00
328,2023-01-07,20:00:00,41,7.4285,2023-01-07 20:00:00
329,2023-01-07,20:30:00,42,7.627,2023-01-07 20:30:00
330,2023-01-07,21:00:00,43,6.684166666666667,2023-01-07 21:00:00
331,2023-01-07,21:30:00,44,6.965166666666666,2023-01-07 21:30:00
332,2023-01-07,22:00:00,45,7.876,2023-01-07 22:00:00
333,2023-01-07,22:30:00,46,9.083,2023-01-07 22:30:00
334,2023-01-07,23:00:00,47,10.482833333333334,2023-01-07 23:00:00
335,2023-01-07,23:30:00,48,10.978833333333332,2023-01-07 23:30:00
336,2023-01-08,00:00:00,1,11.850166666666667,2023-01-08 00:00:00
337,2023-01-08,00:30:00,2,12.532499999999999,2023-01-08 00:30:00
338,2023-01-08,01:00:00,3,12.457,2023-01-08 01:00:00
339,2023-01-08,01:30:00,4,12.495,2023-01-08 01:30:00
340,2023-01-08,02:00:00,5,13.009833333333333,2023-01-08 02:00:00
341,2023-01-08,02:30:00,6,13.535166666666667,2023-01-08 02:30:00
342,2023-01-08,03:00:00,7,13.545,2023-01-08 03:00:00
343,2023-01-08,03:30:00,8,13.5085,2023-01-08 03:30:00
344,2023-01-08,04:00:00,9,13.548333333333334,2023-01-08 04:00:00
345,2023-01-08,04:30:00,10,13.799333333333335,2023-01-08 04:30:00
346,2023-01-08,05:00:00,11,13.327833333333333,2023-01-08 05:00:00
347,2023-01-08,05:30:00,12,13.012,2023-01-08 05:30:00
348,2023-01-08,06:00:00,13,12.853,2023-01-08 06:00:00
349,2023-01-08,06:30:00,14,12.623166666666668,2023-01-08 06:30:00
350,2023-01-08,07:00:00,15,12.113666666666667,2023-01-08 07:00:00
351,2023-01-08,07:30:00,16,10.863833333333332,2023-01-08 07:30:00
352,2023-01-08,08:00:00,17,9.863333333333333,2023-01-08 08:00:00
353,2023-01-08,08:30:00,18,8.790600000000001,2023-01-08 08:30:00
354,2023-01-08,09:00:00,19,7.976,2023-01-08 09:00:00
355,2023-01-08,09:30:00,20,8.340166666666667,2023-01-08 09:30:00
356,2023-01-08,10:00:00,21,8.451666666666666,2023-01-08 10:00:00
357,2023-01-08,10:30:00,22,9.348333333333333,2023-01-08 10:30:00
358,2023-01-08,11:00:00,23,10.1315,2023-01-08 11:00:00
359,2023-01-08,11:30:00,24,10.141333333333334,2023-01-08 11:30:00
360,2023-01-08,12:00:00,25,10.4475,2023-01-08 12:00:00
361,2023-01-08,12:30:00,26,10.873833333333332,2023-01-08 12:30:00
362,2023-01-08,13:00:00,27,11.097,2023-01-08 13:00:00
363,2023-01-08,13:30:00,28,11.474833333333335,2023-01-08 13:30:00
364,2023-01-08,14:00:00,29,11.482166666666666,2023-01-08 14:00:00
365,2023-01-08,14:30:00,30,11.795333333333332,2023-01-08 14:30:00
366,2023-01-08,15:00:00,31,11.482999999999999,2023-01-08 15:00:00
367,2023-01-08,15:30:00,32,11.027333333333333,2023-01-08 15:30:00
368,2023-01-08,16:00:00,33,10.5285,2023-01-08 16:00:00
369,2023-01-08,16:30:00,34,9.283333333333333,2023-01-08 16:30:00
370,2023-01-08,17:00:00,35,7.2865,2023-01-08 17:00:00
371,2023-01-08,17:30:00,36,5.754833333333334,2023-01-08 17:30:00
372,2023-01-08,18:00:00,37,5.319,2023-01-08 18:00:00
373,2023-01-08,18:30:00,38,4.711,2023-01-08 18:30:00
374,2023-01-08,19:00:00,39,5.1659999999999995,2023-01-08 19:00:00
375,2023-01-08,19:30:00,40,5.519000000000001,2023-01-08 19:30:00
376,2023-01-08,20:00:00,41,5.383833333333333,2023-01-08 20:00:00
377,2023-01-08,20:30:00,42,5.640666666666667,2023-01-08 20:30:00
