,Date,time,TP,Load,Datetime
78,2022-01-02,15:00:00,31,27.729333333333333,2022-01-02 15:00:00
79,2022-01-02,15:30:00,32,27.520833333333332,2022-01-02 15:30:00
80,2022-01-02,16:00:00,33,27.406000000000002,2022-01-02 16:00:00
81,2022-01-02,16:30:00,34,27.206500000000002,2022-01-02 16:30:00
82,2022-01-02,17:00:00,35,26.697166666666664,2022-01-02 17:00:00
83,2022-01-02,17:30:00,36,26.300833333333333,2022-01-02 17:30:00
84,2022-01-02,18:00:00,37,26.524666666666665,2022-01-02 18:00:00
85,2022-01-02,18:30:00,38,26.845,2022-01-02 18:30:00
86,2022-01-02,19:00:00,39,25.897333333333336,2022-01-02 19:00:00
87,2022-01-02,19:30:00,40,25.528833333333335,2022-01-02 19:30:00
88,2022-01-02,20:00:00,41,25.6375,2022-01-02 20:00:00
89,2022-01-02,20:30:00,42,25.718500000000002,2022-01-02 20:30:00
90,2022-01-02,21:00:00,43,25.859166666666667,2022-01-02 21:00:00
91,2022-01-02,21:30:00,44,25.461333333333332,2022-01-02 21:30:00
92,2022-01-02,22:00:00,45,24.430166666666665,2022-01-02 22:00:00
93,2022-01-02,22:30:00,46,24.073166666666665,2022-01-02 22:30:00
94,2022-01-02,23:00:00,47,23.945,2022-01-02 23:00:00
95,2022-01-02,23:30:00,48,23.084999999999997,2022-01-02 23:30:00
96,2022-01-03,00:00:00,1,22.441999999999997,2022-01-03 00:00:00
97,2022-01-03,00:30:00,2,22.1005,2022-01-03 00:30:00
98,2022-01-03,01:00:00,3,21.478166666666667,2022-01-03 01:00:00
99,2022-01-03,01:30:00,4,21.620333333333335,2022-01-03 01:30:00
100,2022-01-03,02:00:00,5,21.762333333333334,2022-01-03 02:00:00
101,2022-01-03,02:30:00,6,21.418666666666667,2022-01-03 02:30:00
102,2022-01-03,03:00:00,7,21.5475,2022-01-03 03:00:00
103,2022-01-03,03:30:00,8,21.62816666666667,2022-01-03 03:30:00
104,2022-01-03,04:00:00,9,21.738333333333333,2022-01-03 04:00:00
105,2022-01-03,04:30:00,10,21.620500000000003,2022-01-03 04:30:00
106,2022-01-03,05:00:00,11,21.9055,2022-01-03 05:00:00
107,2022-01-03,05:30:00,12,22.249166666666667,2022-01-03 05:30:00
108,2022-01-03,06:00:00,13,23.34883333333333,2022-01-03 06:00:00
109,2022-01-03,06:30:00,14,24.16033333333333,2022-01-03 06:30:00
110,2022-01-03,07:00:00,15,25.47683333333333,2022-01-03 07:00:00
111,2022-01-03,07:30:00,16,27.53316666666667,2022-01-03 07:30:00
112,2022-01-03,08:00:00,17,28.243,2022-01-03 08:00:00
113,2022-01-03,08:30:00,18,29.328833333333336,2022-01-03 08:30:00
114,2022-01-03,09:00:00,19,29.678833333333333,2022-01-03 09:00:00
115,2022-01-03,09:30:00,20,30.393333333333334,2022-01-03 09:30:00
116,2022-01-03,10:00:00,21,30.90416666666667,2022-01-03 10:00:00
117,2022-01-03,10:30:00,22,31.837999999999997,2022-01-03 10:30:00
118,2022-01-03,11:00:00,23,31.9055,2022-01-03 11:00:00
119,2022-01-03,11:30:00,24,31.83966666666667,2022-01-03 11:30:00
120,2022-01-03,12:00:00,25,31.59883333333333,2022-01-03 12:00:00
121,2022-01-03,12:30:00,26,31.742500000000003,2022-01-03 12:30:00
122,2022-01-03,13:00:00,27,31.548666666666666,2022-01-03 13:00:00
123,2022-01-03,13:30:00,28,31.685000000000002,2022-01-03 13:30:00
124,2022-01-03,14:00:00,29,31.736,2022-01-03 14:00:00
125,2022-01-03,14:30:00,30,31.971500000000002,2022-01-03 14:30:00
126,2022-01-03,15:00:00,31,32.04,2022-01-03 15:00:00
127,2022-01-03,15:30:00,32,32.12116666666667,2022-01-03 15:30:00
128,2022-01-03,16:00:00,33,32.080999999999996,2022-01-03 16:00:00
129,2022-01-03,16:30:00,34,32.056333333333335,2022-01-03 16:30:00
130,2022-01-03,17:00:00,35,32.094500000000004,2022-01-03 17:00:00
131,2022-01-03,17:30:00,36,31.953999999999997,2022-01-03 17:30:00
132,2022-01-03,18:00:00,37,30.19,2022-01-03 18:00:00
133,2022-01-03,18:30:00,38,28.745500000000003,2022-01-03 18:30:00
134,2022-01-03,19:00:00,39,27.914666666666665,2022-01-03 19:00:00
135,2022-01-03,19:30:00,40,27.1755,2022-01-03 19:30:00
136,2022-01-03,20:00:00,41,26.91633333333333,2022-01-03 20:00:00
137,2022-01-03,20:30:00,42,26.215333333333334,2022-01-03 20:30:00
138,2022-01-03,21:00:00,43,26.02916666666667,2022-01-03 21:00:00
139,2022-01-03,21:30:00,44,25.758666666666667,2022-01-03 21:30:00
140,2022-01-03,22:00:00,45,24.540666666666667,2022-01-03 22:00:00
141,2022-01-03,22:30:00,46,24.6845,2022-01-03 22:30:00
142,2022-01-03,23:00:00,47,24.03,2022-01-03 23:00:00
143,2022-01-03,23:30:00,48,23.655,2022-01-03 23:30:00
144,2022-01-04,00:00:00,1,23.008499999999998,2022-01-04 00:00:00
145,2022-01-04,00:30:00,2,22.845166666666668,2022-01-04 00:30:00
146,2022-01-04,01:00:00,3,22.816666666666666,2022-01-04 01:00:00
147,2022-01-04,01:30:00,4,22.86616666666667,2022-01-04 01:30:00
148,2022-01-04,02:00:00,5,21.983999999999998,2022-01-04 02:00:00
149,2022-01-04,02:30:00,6,22.0295,2022-01-04 02:30:00
150,2022-01-04,03:00:00,7,22.065166666666666,2022-01-04 03:00:00
151,2022-01-04,03:30:00,8,22.117499999999996,2022-01-04 03:30:00
152,2022-01-04,04:00:00,9,22.129833333333334,2022-01-04 04:00:00
153,2022-01-04,04:30:00,10,22.221333333333334,2022-01-04 04:30:00
154,2022-01-04,05:00:00,11,22.439833333333336,2022-01-04 05:00:00
155,2022-01-04,05:30:00,12,22.367499999999996,2022-01-04 05:30:00
156,2022-01-04,06:00:00,13,23.188666666666666,2022-01-04 06:00:00
157,2022-01-04,06:30:00,14,24.508,2022-01-04 06:30:00
158,2022-01-04,07:00:00,15,26.238,2022-01-04 07:00:00
159,2022-01-04,07:30:00,16,27.317666666666668,2022-01-04 07:30:00
160,2022-01-04,08:00:00,17,28.987666666666666,2022-01-04 08:00:00
161,2022-01-04,08:30:00,18,29.694,2022-01-04 08:30:00
162,2022-01-04,09:00:00,19,30.6585,2022-01-04 09:00:00
163,2022-01-04,09:30:00,20,31.34125,2022-01-04 09:30:00
164,2022-01-04,10:00:00,21,32.217,2022-01-04 10:00:00
165,2022-01-04,10:30:00,22,32.085,2022-01-04 10:30:00
166,2022-01-04,11:00:00,23,33.298,2022-01-04 11:00:00
167,2022-01-04,11:30:00,24,33.1845,2022-01-04 11:30:00
168,2022-01-04,12:00:00,25,33.312,2022-01-04 12:00:00
169,2022-01-04,12:30:00,26,33.416,2022-01-04 12:30:00
170,2022-01-04,13:00:00,27,33.3405,2022-01-04 13:00:00
171,2022-01-04,13:30:00,28,33.40371428571429,2022-01-04 13:30:00
172,2022-01-04,14:00:00,29,33.56816666666666,2022-01-04 14:00:00
173,2022-01-04,14:30:00,30,33.60766666666667,2022-01-04 14:30:00
174,2022-01-04,15:00:00,31,34.04533333333333,2022-01-04 15:00:00
175,2022-01-04,15:30:00,32,34.74,2022-01-04 15:30:00
176,2022-01-04,16:00:00,33,34.7012,2022-01-04 16:00:00
177,2022-01-04,16:30:00,34,34.64633333333333,2022-01-04 16:30:00
178,2022-01-04,17:00:00,35,34.507799999999996,2022-01-04 17:00:00
179,2022-01-04,17:30:00,36,33.51166666666666,2022-01-04 17:30:00
180,2022-01-04,18:00:00,37,31.854833333333332,2022-01-04 18:00:00
181,2022-01-04,18:30:00,38,30.585333333333335,2022-01-04 18:30:00
182,2022-01-04,19:00:00,39,28.90216666666667,2022-01-04 19:00:00
183,2022-01-04,19:30:00,40,27.997,2022-01-04 19:30:00
184,2022-01-04,20:00:00,41,27.106166666666667,2022-01-04 20:00:00
185,2022-01-04,20:30:00,42,27.017000000000003,2022-01-04 20:30:00
186,2022-01-04,21:00:00,43,26.261833333333332,2022-01-04 21:00:00
187,2022-01-04,21:30:00,44,25.968333333333334,2022-01-04 21:30:00
188,2022-01-04,22:00:00,45,25.4815,2022-01-04 22:00:00
189,2022-01-04,22:30:00,46,24.5395,2022-01-04 22:30:00
190,2022-01-04,23:00:00,47,24.421499999999998,2022-01-04 23:00:00
191,2022-01-04,23:30:00,48,23.603166666666667,2022-01-04 23:30:00
192,2022-01-05,00:00:00,1,23.534166666666668,2022-01-05 00:00:00
193,2022-01-05,00:30:00,2,22.658666666666665,2022-01-05 00:30:00
194,2022-01-05,01:00:00,3,22.752499999999998,2022-01-05 01:00:00
195,2022-01-05,01:30:00,4,22.599833333333333,2022-01-05 01:30:00
196,2022-01-05,02:00:00,5,22.429833333333335,2022-01-05 02:00:00
197,2022-01-05,02:30:00,6,21.838833333333337,2022-01-05 02:30:00
198,2022-01-05,03:00:00,7,21.778000000000002,2022-01-05 03:00:00
199,2022-01-05,03:30:00,8,21.86542857142857,2022-01-05 03:30:00
200,2022-01-05,04:00:00,9,21.983999999999998,2022-01-05 04:00:00
201,2022-01-05,04:30:00,10,22.208166666666667,2022-01-05 04:30:00
202,2022-01-05,05:00:00,11,22.450666666666667,2022-01-05 05:00:00
203,2022-01-05,05:30:00,12,22.810000000000002,2022-01-05 05:30:00
204,2022-01-05,06:00:00,13,24.323,2022-01-05 06:00:00
205,2022-01-05,06:30:00,14,25.7815,2022-01-05 06:30:00
206,2022-01-05,07:00:00,15,28.2584,2022-01-05 07:00:00
207,2022-01-05,07:30:00,16,30.959,2022-01-05 07:30:00
208,2022-01-05,08:00:00,17,33.32125,2022-01-05 08:00:00
209,2022-01-05,08:30:00,18,35.1755,2022-01-05 08:30:00
210,2022-01-05,09:00:00,19,36.2205,2022-01-05 09:00:00
211,2022-01-05,09:30:00,20,36.41075,2022-01-05 09:30:00
212,2022-01-05,10:00:00,21,37.68416666666666,2022-01-05 10:00:00
213,2022-01-05,10:30:00,22,37.726,2022-01-05 10:30:00
214,2022-01-05,11:00:00,23,38.64875,2022-01-05 11:00:00
215,2022-01-05,11:30:00,24,38.5745,2022-01-05 11:30:00
216,2022-01-05,12:00:00,25,38.809,2022-01-05 12:00:00
217,2022-01-05,12:30:00,26,38.57566666666667,2022-01-05 12:30:00
218,2022-01-05,13:00:00,27,39.85066666666666,2022-01-05 13:00:00
219,2022-01-05,13:30:00,28,39.6875,2022-01-05 13:30:00
220,2022-01-05,14:00:00,29,38.481,2022-01-05 14:00:00
221,2022-01-05,14:30:00,30,39.407,2022-01-05 14:30:00
222,2022-01-05,15:00:00,31,39.848,2022-01-05 15:00:00
223,2022-01-05,15:30:00,32,38.373200000000004,2022-01-05 15:30:00
224,2022-01-05,16:00:00,33,38.5015,2022-01-05 16:00:00
225,2022-01-05,16:30:00,34,38.6744,2022-01-05 16:30:00
226,2022-01-05,17:00:00,35,37.77583333333333,2022-01-05 17:00:00
227,2022-01-05,17:30:00,36,36.33866666666666,2022-01-05 17:30:00
228,2022-01-05,18:00:00,37,33.374,2022-01-05 18:00:00
229,2022-01-05,18:30:00,38,30.8815,2022-01-05 18:30:00
230,2022-01-05,19:00:00,39,30.132166666666667,2022-01-05 19:00:00
231,2022-01-05,19:30:00,40,28.775333333333332,2022-01-05 19:30:00
232,2022-01-05,20:00:00,41,27.926333333333332,2022-01-05 20:00:00
233,2022-01-05,20:30:00,42,27.947666666666663,2022-01-05 20:30:00
234,2022-01-05,21:00:00,43,27.09875,2022-01-05 21:00:00
235,2022-01-05,21:30:00,44,26.417,2022-01-05 21:30:00
236,2022-01-05,22:00:00,45,25.673666666666666,2022-01-05 22:00:00
237,2022-01-05,22:30:00,46,24.968833333333333,2022-01-05 22:30:00
238,2022-01-05,23:00:00,47,24.266000000000002,2022-01-05 23:00:00
239,2022-01-05,23:30:00,48,23.419166666666666,2022-01-05 23:30:00
240,2022-01-06,00:00:00,1,23.134833333333333,2022-01-06 00:00:00
241,2022-01-06,00:30:00,2,22.697999999999997,2022-01-06 00:30:00
242,2022-01-06,01:00:00,3,22.757166666666667,2022-01-06 01:00:00
243,2022-01-06,01:30:00,4,22.202833333333334,2022-01-06 01:30:00
244,2022-01-06,02:00:00,5,21.851333333333333,2022-01-06 02:00:00
245,2022-01-06,02:30:00,6,21.874166666666667,2022-01-06 02:30:00
246,2022-01-06,03:00:00,7,21.842166666666667,2022-01-06 03:00:00
247,2022-01-06,03:30:00,8,21.578500000000002,2022-01-06 03:30:00
248,2022-01-06,04:00:00,9,21.584166666666665,2022-01-06 04:00:00
249,2022-01-06,04:30:00,10,22.004166666666666,2022-01-06 04:30:00
250,2022-01-06,05:00:00,11,23.139,2022-01-06 05:00:00
251,2022-01-06,05:30:00,12,23.91633333333333,2022-01-06 05:30:00
252,2022-01-06,06:00:00,13,24.979599999999998,2022-01-06 06:00:00
253,2022-01-06,06:30:00,14,26.189166666666665,2022-01-06 06:30:00
254,2022-01-06,07:00:00,15,28.438333333333333,2022-01-06 07:00:00
255,2022-01-06,07:30:00,16,31.19966666666667,2022-01-06 07:30:00
256,2022-01-06,08:00:00,17,32.78133333333333,2022-01-06 08:00:00
257,2022-01-06,08:30:00,18,33.93,2022-01-06 08:30:00
258,2022-01-06,09:00:00,19,34.483,2022-01-06 09:00:00
259,2022-01-06,09:30:00,20,35.422,2022-01-06 09:30:00
260,2022-01-06,10:00:00,21,35.697,2022-01-06 10:00:00
261,2022-01-06,10:30:00,22,36.4625,2022-01-06 10:30:00
262,2022-01-06,11:00:00,23,37.3125,2022-01-06 11:00:00
263,2022-01-06,11:30:00,24,37.75475,2022-01-06 11:30:00
264,2022-01-06,12:00:00,25,38.3822,2022-01-06 12:00:00
265,2022-01-06,12:30:00,26,38.685,2022-01-06 12:30:00
266,2022-01-06,13:00:00,27,38.456500000000005,2022-01-06 13:00:00
267,2022-01-06,13:30:00,28,38.4846,2022-01-06 13:30:00
268,2022-01-06,14:00:00,29,38.599000000000004,2022-01-06 14:00:00
269,2022-01-06,14:30:00,30,38.556666666666665,2022-01-06 14:30:00
270,2022-01-06,15:00:00,31,38.82216666666667,2022-01-06 15:00:00
271,2022-01-06,15:30:00,32,38.86683333333333,2022-01-06 15:30:00
272,2022-01-06,16:00:00,33,38.663833333333336,2022-01-06 16:00:00
273,2022-01-06,16:30:00,34,38.402499999999996,2022-01-06 16:30:00
274,2022-01-06,17:00:00,35,37.4606,2022-01-06 17:00:00
275,2022-01-06,17:30:00,36,36.5455,2022-01-06 17:30:00
276,2022-01-06,18:00:00,37,33.48116666666667,2022-01-06 18:00:00
277,2022-01-06,18:30:00,38,30.822333333333333,2022-01-06 18:30:00
278,2022-01-06,19:00:00,39,29.8655,2022-01-06 19:00:00
279,2022-01-06,19:30:00,40,28.633666666666667,2022-01-06 19:30:00
280,2022-01-06,20:00:00,41,27.745166666666666,2022-01-06 20:00:00
281,2022-01-06,20:30:00,42,27.163600000000002,2022-01-06 20:30:00
282,2022-01-06,21:00:00,43,27.151999999999997,2022-01-06 21:00:00
283,2022-01-06,21:30:00,44,26.405666666666665,2022-01-06 21:30:00
284,2022-01-06,22:00:00,45,25.55333333333333,2022-01-06 22:00:00
285,2022-01-06,22:30:00,46,24.84866666666667,2022-01-06 22:30:00
286,2022-01-06,23:00:00,47,24.753833333333333,2022-01-06 23:00:00
287,2022-01-06,23:30:00,48,23.9924,2022-01-06 23:30:00
288,2022-01-07,00:00:00,1,23.88116666666667,2022-01-07 00:00:00
289,2022-01-07,00:30:00,2,23.486500000000003,2022-01-07 00:30:00
290,2022-01-07,01:00:00,3,23.3966,2022-01-07 01:00:00
291,2022-01-07,01:30:00,4,22.779,2022-01-07 01:30:00
292,2022-01-07,02:00:00,5,22.705199999999998,2022-01-07 02:00:00
293,2022-01-07,02:30:00,6,22.76775,2022-01-07 02:30:00
294,2022-01-07,03:00:00,7,22.93775,2022-01-07 03:00:00
295,2022-01-07,03:30:00,8,22.7115,2022-01-07 03:30:00
296,2022-01-07,04:00:00,9,22.76233333333333,2022-01-07 04:00:00
297,2022-01-07,04:30:00,10,22.9315,2022-01-07 04:30:00
298,2022-01-07,05:00:00,11,23.338833333333337,2022-01-07 05:00:00
299,2022-01-07,05:30:00,12,23.763333333333335,2022-01-07 05:30:00
300,2022-01-07,06:00:00,13,25.257,2022-01-07 06:00:00
301,2022-01-07,06:30:00,14,26.349200000000003,2022-01-07 06:30:00
302,2022-01-07,07:00:00,15,28.834999999999997,2022-01-07 07:00:00
303,2022-01-07,07:30:00,16,31.326666666666668,2022-01-07 07:30:00
304,2022-01-07,08:00:00,17,32.895833333333336,2022-01-07 08:00:00
305,2022-01-07,08:30:00,18,34.03366666666667,2022-01-07 08:30:00
306,2022-01-07,09:00:00,19,34.85583333333333,2022-01-07 09:00:00
307,2022-01-07,09:30:00,20,35.690666666666665,2022-01-07 09:30:00
308,2022-01-07,10:00:00,21,35.89233333333333,2022-01-07 10:00:00
309,2022-01-07,10:30:00,22,36.84366666666667,2022-01-07 10:30:00
310,2022-01-07,11:00:00,23,37.3655,2022-01-07 11:00:00
311,2022-01-07,11:30:00,24,37.377,2022-01-07 11:30:00
312,2022-01-07,12:00:00,25,37.288666666666664,2022-01-07 12:00:00
313,2022-01-07,12:30:00,26,37.6425,2022-01-07 12:30:00
314,2022-01-07,13:00:00,27,37.841833333333334,2022-01-07 13:00:00
315,2022-01-07,13:30:00,28,37.955666666666666,2022-01-07 13:30:00
316,2022-01-07,14:00:00,29,38.214749999999995,2022-01-07 14:00:00
317,2022-01-07,14:30:00,30,38.2605,2022-01-07 14:30:00
318,2022-01-07,15:00:00,31,38.16425,2022-01-07 15:00:00
319,2022-01-07,15:30:00,32,37.53216666666666,2022-01-07 15:30:00
320,2022-01-07,16:00:00,33,37.524166666666666,2022-01-07 16:00:00
321,2022-01-07,16:30:00,34,37.6405,2022-01-07 16:30:00
322,2022-01-07,17:00:00,35,37.06466666666667,2022-01-07 17:00:00
323,2022-01-07,17:30:00,36,36.097166666666666,2022-01-07 17:30:00
324,2022-01-07,18:00:00,37,33.33683333333333,2022-01-07 18:00:00
325,2022-01-07,18:30:00,38,31.3868,2022-01-07 18:30:00
326,2022-01-07,19:00:00,39,29.775000000000002,2022-01-07 19:00:00
327,2022-01-07,19:30:00,40,28.820833333333336,2022-01-07 19:30:00
328,2022-01-07,20:00:00,41,27.757666666666665,2022-01-07 20:00:00
329,2022-01-07,20:30:00,42,27.74666666666667,2022-01-07 20:30:00
330,2022-01-07,21:00:00,43,27.1144,2022-01-07 21:00:00
331,2022-01-07,21:30:00,44,26.544,2022-01-07 21:30:00
332,2022-01-07,22:00:00,45,25.822666666666667,2022-01-07 22:00:00
333,2022-01-07,22:30:00,46,25.40475,2022-01-07 22:30:00
334,2022-01-07,23:00:00,47,24.836,2022-01-07 23:00:00
335,2022-01-07,23:30:00,48,24.6964,2022-01-07 23:30:00
336,2022-01-08,00:00:00,1,23.283666666666665,2022-01-08 00:00:00
337,2022-01-08,00:30:00,2,23.184,2022-01-08 00:30:00
338,2022-01-08,01:00:00,3,23.27975,2022-01-08 01:00:00
339,2022-01-08,01:30:00,4,22.5395,2022-01-08 01:30:00
340,2022-01-08,02:00:00,5,22.2054,2022-01-08 02:00:00
341,2022-01-08,02:30:00,6,22.07425,2022-01-08 02:30:00
342,2022-01-08,03:00:00,7,22.331333333333333,2022-01-08 03:00:00
343,2022-01-08,03:30:00,8,22.522,2022-01-08 03:30:00
344,2022-01-08,04:00:00,9,22.848,2022-01-08 04:00:00
345,2022-01-08,04:30:00,10,22.6445,2022-01-08 04:30:00
346,2022-01-08,05:00:00,11,22.901,2022-01-08 05:00:00
347,2022-01-08,05:30:00,12,22.900333333333332,2022-01-08 05:30:00
348,2022-01-08,06:00:00,13,22.78125,2022-01-08 06:00:00
349,2022-01-08,06:30:00,14,22.564,2022-01-08 06:30:00
350,2022-01-08,07:00:00,15,23.415,2022-01-08 07:00:00
351,2022-01-08,07:30:00,16,24.5655,2022-01-08 07:30:00
352,2022-01-08,08:00:00,17,25.3882,2022-01-08 08:00:00
353,2022-01-08,08:30:00,18,26.6252,2022-01-08 08:30:00
354,2022-01-08,09:00:00,19,27.361,2022-01-08 09:00:00
355,2022-01-08,09:30:00,20,28.362166666666667,2022-01-08 09:30:00
356,2022-01-08,10:00:00,21,28.939833333333336,2022-01-08 10:00:00
357,2022-01-08,10:30:00,22,29.378,2022-01-08 10:30:00
358,2022-01-08,11:00:00,23,30.38233333333333,2022-01-08 11:00:00
359,2022-01-08,11:30:00,24,30.513,2022-01-08 11:30:00
360,2022-01-08,12:00:00,25,30.510333333333335,2022-01-08 12:00:00
361,2022-01-08,12:30:00,26,30.6425,2022-01-08 12:30:00
362,2022-01-08,13:00:00,27,30.500500000000002,2022-01-08 13:00:00
363,2022-01-08,13:30:00,28,30.374,2022-01-08 13:30:00
364,2022-01-08,14:00:00,29,30.354,2022-01-08 14:00:00
365,2022-01-08,14:30:00,30,30.5335,2022-01-08 14:30:00
366,2022-01-08,15:00:00,31,31.264,2022-01-08 15:00:00
367,2022-01-08,15:30:00,32,31.001833333333334,2022-01-08 15:30:00
368,2022-01-08,16:00:00,33,30.200833333333332,2022-01-08 16:00:00
369,2022-01-08,16:30:00,34,30.042,2022-01-08 16:30:00
370,2022-01-08,17:00:00,35,30.151833333333332,2022-01-08 17:00:00
371,2022-01-08,17:30:00,36,29.894799999999996,2022-01-08 17:30:00
372,2022-01-08,18:00:00,37,29.660833333333333,2022-01-08 18:00:00
373,2022-01-08,18:30:00,38,29.5534,2022-01-08 18:30:00
374,2022-01-08,19:00:00,39,28.561333333333334,2022-01-08 19:00:00
375,2022-01-08,19:30:00,40,28.365,2022-01-08 19:30:00
376,2022-01-08,20:00:00,41,27.7465,2022-01-08 20:00:00
377,2022-01-08,20:30:00,42,27.333166666666667,2022-01-08 20:30:00
378,2022-01-08,21:00:00,43,27.342166666666667,2022-01-08 21:00:00
379,2022-01-08,21:30:00,44,26.97966666666667,2022-01-08 21:30:00
380,2022-01-08,22:00:00,45,26.189166666666665,2022-01-08 22:00:00
