,Date,time,TP,Load,Datetime
4425,2021-04-03,04:30:00,10,21.8305,2021-04-03 04:30:00
4426,2021-04-03,05:00:00,11,22.036,2021-04-03 05:00:00
4427,2021-04-03,05:30:00,12,22.05857142857143,2021-04-03 05:30:00
4428,2021-04-03,06:00:00,13,22.212500000000002,2021-04-03 06:00:00
4429,2021-04-03,06:30:00,14,22.218500000000002,2021-04-03 06:30:00
4430,2021-04-03,07:00:00,15,23.061666666666667,2021-04-03 07:00:00
4431,2021-04-03,07:30:00,16,23.394666666666666,2021-04-03 07:30:00
4432,2021-04-03,08:00:00,17,23.865333333333336,2021-04-03 08:00:00
4433,2021-04-03,08:30:00,18,24.836,2021-04-03 08:30:00
4434,2021-04-03,09:00:00,19,25.520166666666668,2021-04-03 09:00:00
4435,2021-04-03,09:30:00,20,26.268666666666665,2021-04-03 09:30:00
4436,2021-04-03,10:00:00,21,27.110333333333333,2021-04-03 10:00:00
4437,2021-04-03,10:30:00,22,27.783666666666665,2021-04-03 10:30:00
4438,2021-04-03,11:00:00,23,27.927999999999997,2021-04-03 11:00:00
4439,2021-04-03,11:30:00,24,28.286166666666663,2021-04-03 11:30:00
4440,2021-04-03,12:00:00,25,28.2235,2021-04-03 12:00:00
4441,2021-04-03,12:30:00,26,28.3005,2021-04-03 12:30:00
4442,2021-04-03,13:00:00,27,28.018333333333334,2021-04-03 13:00:00
4443,2021-04-03,13:30:00,28,28.361,2021-04-03 13:30:00
4444,2021-04-03,14:00:00,29,28.061333333333334,2021-04-03 14:00:00
4445,2021-04-03,14:30:00,30,28.002166666666668,2021-04-03 14:30:00
4446,2021-04-03,15:00:00,31,28.392833333333332,2021-04-03 15:00:00
4447,2021-04-03,15:30:00,32,28.46142857142857,2021-04-03 15:30:00
4448,2021-04-03,16:00:00,33,28.473666666666663,2021-04-03 16:00:00
4449,2021-04-03,16:30:00,34,28.448666666666668,2021-04-03 16:30:00
4450,2021-04-03,17:00:00,35,28.297666666666668,2021-04-03 17:00:00
4451,2021-04-03,17:30:00,36,27.7195,2021-04-03 17:30:00
4452,2021-04-03,18:00:00,37,27.55,2021-04-03 18:00:00
4453,2021-04-03,18:30:00,38,27.177333333333333,2021-04-03 18:30:00
4454,2021-04-03,19:00:00,39,27.291833333333333,2021-04-03 19:00:00
4455,2021-04-03,19:30:00,40,26.748,2021-04-03 19:30:00
4456,2021-04-03,20:00:00,41,26.036166666666663,2021-04-03 20:00:00
4457,2021-04-03,20:30:00,42,25.8935,2021-04-03 20:30:00
4458,2021-04-03,21:00:00,43,26.33066666666667,2021-04-03 21:00:00
4459,2021-04-03,21:30:00,44,26.128833333333333,2021-04-03 21:30:00
4460,2021-04-03,22:00:00,45,25.156833333333335,2021-04-03 22:00:00
4461,2021-04-03,22:30:00,46,24.465500000000002,2021-04-03 22:30:00
4462,2021-04-03,23:00:00,47,24.042666666666666,2021-04-03 23:00:00
4463,2021-04-03,23:30:00,48,23.808166666666665,2021-04-03 23:30:00
4464,2021-04-04,00:00:00,1,23.009833333333333,2021-04-04 00:00:00
4465,2021-04-04,00:30:00,2,22.523833333333332,2021-04-04 00:30:00
4466,2021-04-04,01:00:00,3,22.24116666666667,2021-04-04 01:00:00
4467,2021-04-04,01:30:00,4,21.816666666666666,2021-04-04 01:30:00
4468,2021-04-04,02:00:00,5,21.929000000000002,2021-04-04 02:00:00
4469,2021-04-04,02:30:00,6,21.829333333333334,2021-04-04 02:30:00
4470,2021-04-04,03:00:00,7,21.671666666666667,2021-04-04 03:00:00
4471,2021-04-04,03:30:00,8,21.394166666666667,2021-04-04 03:30:00
4472,2021-04-04,04:00:00,9,15.83675,2021-04-04 04:00:00
4473,2021-04-04,04:30:00,10,,2021-04-04 04:30:00
4474,2021-04-04,05:00:00,11,,2021-04-04 05:00:00
4475,2021-04-04,05:30:00,12,,2021-04-04 05:30:00
4476,2021-04-04,06:00:00,13,,2021-04-04 06:00:00
4477,2021-04-04,06:30:00,14,,2021-04-04 06:30:00
4478,2021-04-04,07:00:00,15,19.25975,2021-04-04 07:00:00
4479,2021-04-04,07:30:00,16,22.504,2021-04-04 07:30:00
4480,2021-04-04,08:00:00,17,22.398666666666667,2021-04-04 08:00:00
4481,2021-04-04,08:30:00,18,22.820333333333334,2021-04-04 08:30:00
4482,2021-04-04,09:00:00,19,23.578666666666667,2021-04-04 09:00:00
4483,2021-04-04,09:30:00,20,24.280166666666663,2021-04-04 09:30:00
4484,2021-04-04,10:00:00,21,24.62566666666667,2021-04-04 10:00:00
4485,2021-04-04,10:30:00,22,25.046333333333333,2021-04-04 10:30:00
4486,2021-04-04,11:00:00,23,25.784499999999998,2021-04-04 11:00:00
4487,2021-04-04,11:30:00,24,25.947166666666664,2021-04-04 11:30:00
4488,2021-04-04,12:00:00,25,26.360166666666668,2021-04-04 12:00:00
4489,2021-04-04,12:30:00,26,26.746,2021-04-04 12:30:00
4490,2021-04-04,13:00:00,27,27.252666666666666,2021-04-04 13:00:00
4491,2021-04-04,13:30:00,28,27.166666666666668,2021-04-04 13:30:00
4492,2021-04-04,14:00:00,29,26.642714285714284,2021-04-04 14:00:00
4493,2021-04-04,14:30:00,30,27.142333333333337,2021-04-04 14:30:00
4494,2021-04-04,15:00:00,31,27.2945,2021-04-04 15:00:00
4495,2021-04-04,15:30:00,32,27.383,2021-04-04 15:30:00
4496,2021-04-04,16:00:00,33,27.081333333333333,2021-04-04 16:00:00
4497,2021-04-04,16:30:00,34,26.928166666666666,2021-04-04 16:30:00
4498,2021-04-04,17:00:00,35,26.682,2021-04-04 17:00:00
4499,2021-04-04,17:30:00,36,26.601714285714284,2021-04-04 17:30:00
4500,2021-04-04,18:00:00,37,26.54133333333333,2021-04-04 18:00:00
4501,2021-04-04,18:30:00,38,26.053166666666666,2021-04-04 18:30:00
4502,2021-04-04,19:00:00,39,25.649,2021-04-04 19:00:00
4503,2021-04-04,19:30:00,40,26.40716666666667,2021-04-04 19:30:00
4504,2021-04-04,20:00:00,41,25.967714285714287,2021-04-04 20:00:00
4505,2021-04-04,20:30:00,42,25.235333333333333,2021-04-04 20:30:00
4506,2021-04-04,21:00:00,43,24.985166666666668,2021-04-04 21:00:00
4507,2021-04-04,21:30:00,44,24.879166666666666,2021-04-04 21:30:00
4508,2021-04-04,22:00:00,45,24.879333333333335,2021-04-04 22:00:00
4509,2021-04-04,22:30:00,46,24.5415,2021-04-04 22:30:00
4510,2021-04-04,23:00:00,47,23.602666666666668,2021-04-04 23:00:00
4511,2021-04-04,23:30:00,48,23.03,2021-04-04 23:30:00
4512,2021-04-05,00:00:00,1,18.375,2021-04-05 00:00:00
4513,2021-04-05,00:30:00,2,,2021-04-05 00:30:00
4514,2021-04-05,01:00:00,3,,2021-04-05 01:00:00
4515,2021-04-05,01:30:00,4,,2021-04-05 01:30:00
4516,2021-04-05,02:00:00,5,,2021-04-05 02:00:00
4517,2021-04-05,02:30:00,6,,2021-04-05 02:30:00
4518,2021-04-05,03:00:00,7,,2021-04-05 03:00:00
4519,2021-04-05,03:30:00,8,,2021-04-05 03:30:00
4520,2021-04-05,04:00:00,9,,2021-04-05 04:00:00
4521,2021-04-05,04:30:00,10,,2021-04-05 04:30:00
4522,2021-04-05,05:00:00,11,,2021-04-05 05:00:00
4523,2021-04-05,05:30:00,12,,2021-04-05 05:30:00
4524,2021-04-05,06:00:00,13,19.5305,2021-04-05 06:00:00
4525,2021-04-05,06:30:00,14,25.444333333333333,2021-04-05 06:30:00
4526,2021-04-05,07:00:00,15,26.8965,2021-04-05 07:00:00
4527,2021-04-05,07:30:00,16,28.308000000000003,2021-04-05 07:30:00
4528,2021-04-05,08:00:00,17,27.897166666666667,2021-04-05 08:00:00
4529,2021-04-05,08:30:00,18,28.77333333333333,2021-04-05 08:30:00
4530,2021-04-05,09:00:00,19,29.434714285714286,2021-04-05 09:00:00
4531,2021-04-05,09:30:00,20,29.534333333333333,2021-04-05 09:30:00
4532,2021-04-05,10:00:00,21,30.385333333333335,2021-04-05 10:00:00
4533,2021-04-05,10:30:00,22,31.438666666666666,2021-04-05 10:30:00
4534,2021-04-05,11:00:00,23,31.980833333333333,2021-04-05 11:00:00
4535,2021-04-05,11:30:00,24,32.135666666666665,2021-04-05 11:30:00
4536,2021-04-05,12:00:00,25,32.25516666666667,2021-04-05 12:00:00
4537,2021-04-05,12:30:00,26,32.159,2021-04-05 12:30:00
4538,2021-04-05,13:00:00,27,31.995500000000003,2021-04-05 13:00:00
4539,2021-04-05,13:30:00,28,31.609666666666666,2021-04-05 13:30:00
4540,2021-04-05,14:00:00,29,31.94928571428571,2021-04-05 14:00:00
4541,2021-04-05,14:30:00,30,32.560833333333335,2021-04-05 14:30:00
4542,2021-04-05,15:00:00,31,32.0995,2021-04-05 15:00:00
4543,2021-04-05,15:30:00,32,32.47366666666667,2021-04-05 15:30:00
4544,2021-04-05,16:00:00,33,32.55433333333333,2021-04-05 16:00:00
4545,2021-04-05,16:30:00,34,32.33533333333333,2021-04-05 16:30:00
4546,2021-04-05,17:00:00,35,32.07283333333333,2021-04-05 17:00:00
4547,2021-04-05,17:30:00,36,31.346166666666665,2021-04-05 17:30:00
4548,2021-04-05,18:00:00,37,30.21683333333333,2021-04-05 18:00:00
4549,2021-04-05,18:30:00,38,29.298333333333332,2021-04-05 18:30:00
4550,2021-04-05,19:00:00,39,28.1075,2021-04-05 19:00:00
4551,2021-04-05,19:30:00,40,26.610500000000002,2021-04-05 19:30:00
4552,2021-04-05,20:00:00,41,26.4165,2021-04-05 20:00:00
4553,2021-04-05,20:30:00,42,26.143333333333334,2021-04-05 20:30:00
4554,2021-04-05,21:00:00,43,25.519833333333334,2021-04-05 21:00:00
4555,2021-04-05,21:30:00,44,25.8875,2021-04-05 21:30:00
4556,2021-04-05,22:00:00,45,25.057333333333332,2021-04-05 22:00:00
4557,2021-04-05,22:30:00,46,24.110666666666663,2021-04-05 22:30:00
4558,2021-04-05,23:00:00,47,23.6585,2021-04-05 23:00:00
4559,2021-04-05,23:30:00,48,22.983166666666666,2021-04-05 23:30:00
4560,2021-04-06,00:00:00,1,22.569285714285716,2021-04-06 00:00:00
4561,2021-04-06,00:30:00,2,22.093833333333333,2021-04-06 00:30:00
4562,2021-04-06,01:00:00,3,21.532,2021-04-06 01:00:00
4563,2021-04-06,01:30:00,4,21.096833333333333,2021-04-06 01:30:00
4564,2021-04-06,02:00:00,5,21.1595,2021-04-06 02:00:00
4565,2021-04-06,02:30:00,6,21.177,2021-04-06 02:30:00
4566,2021-04-06,03:00:00,7,21.209999999999997,2021-04-06 03:00:00
4567,2021-04-06,03:30:00,8,21.1375,2021-04-06 03:30:00
4568,2021-04-06,04:00:00,9,21.313714285714287,2021-04-06 04:00:00
4569,2021-04-06,04:30:00,10,21.087222222222223,2021-04-06 04:30:00
4570,2021-04-06,05:00:00,11,22.398333333333337,2021-04-06 05:00:00
4571,2021-04-06,05:30:00,12,23.73,2021-04-06 05:30:00
4572,2021-04-06,06:00:00,13,27.159714285714283,2021-04-06 06:00:00
4573,2021-04-06,06:30:00,14,30.32314285714286,2021-04-06 06:30:00
4574,2021-04-06,07:00:00,15,32.57542857142857,2021-04-06 07:00:00
4575,2021-04-06,07:30:00,16,35.53483333333333,2021-04-06 07:30:00
4576,2021-04-06,08:00:00,17,37.659666666666666,2021-04-06 08:00:00
4577,2021-04-06,08:30:00,18,38.798,2021-04-06 08:30:00
4578,2021-04-06,09:00:00,19,40.148666666666664,2021-04-06 09:00:00
4579,2021-04-06,09:30:00,20,40.21566666666667,2021-04-06 09:30:00
4580,2021-04-06,10:00:00,21,40.96514285714285,2021-04-06 10:00:00
4581,2021-04-06,10:30:00,22,41.71366666666667,2021-04-06 10:30:00
4582,2021-04-06,11:00:00,23,42.50611111111111,2021-04-06 11:00:00
4583,2021-04-06,11:30:00,24,42.906,2021-04-06 11:30:00
4584,2021-04-06,12:00:00,25,43.689,2021-04-06 12:00:00
4585,2021-04-06,12:30:00,26,43.90083333333333,2021-04-06 12:30:00
4586,2021-04-06,13:00:00,27,44.24728571428572,2021-04-06 13:00:00
4587,2021-04-06,13:30:00,28,44.6525,2021-04-06 13:30:00
4588,2021-04-06,14:00:00,29,44.62316666666667,2021-04-06 14:00:00
4589,2021-04-06,14:30:00,30,43.926500000000004,2021-04-06 14:30:00
4590,2021-04-06,15:00:00,31,43.949333333333335,2021-04-06 15:00:00
4591,2021-04-06,15:30:00,32,42.5845,2021-04-06 15:30:00
4592,2021-04-06,16:00:00,33,42.772333333333336,2021-04-06 16:00:00
4593,2021-04-06,16:30:00,34,42.1055,2021-04-06 16:30:00
4594,2021-04-06,17:00:00,35,41.38314285714286,2021-04-06 17:00:00
4595,2021-04-06,17:30:00,36,39.2165,2021-04-06 17:30:00
4596,2021-04-06,18:00:00,37,36.46183333333334,2021-04-06 18:00:00
4597,2021-04-06,18:30:00,38,34.56483333333333,2021-04-06 18:30:00
4598,2021-04-06,19:00:00,39,32.547666666666665,2021-04-06 19:00:00
4599,2021-04-06,19:30:00,40,31.016666666666666,2021-04-06 19:30:00
4600,2021-04-06,20:00:00,41,30.284166666666664,2021-04-06 20:00:00
4601,2021-04-06,20:30:00,42,29.252666666666666,2021-04-06 20:30:00
4602,2021-04-06,21:00:00,43,28.257166666666667,2021-04-06 21:00:00
4603,2021-04-06,21:30:00,44,27.126833333333334,2021-04-06 21:30:00
4604,2021-04-06,22:00:00,45,25.993666666666666,2021-04-06 22:00:00
4605,2021-04-06,22:30:00,46,24.950333333333333,2021-04-06 22:30:00
4606,2021-04-06,23:00:00,47,24.211142857142857,2021-04-06 23:00:00
4607,2021-04-06,23:30:00,48,22.956833333333332,2021-04-06 23:30:00
4608,2021-04-07,00:00:00,1,22.527666666666665,2021-04-07 00:00:00
4609,2021-04-07,00:30:00,2,22.368166666666667,2021-04-07 00:30:00
4610,2021-04-07,01:00:00,3,21.80116666666667,2021-04-07 01:00:00
4611,2021-04-07,01:30:00,4,21.828,2021-04-07 01:30:00
4612,2021-04-07,02:00:00,5,21.1335,2021-04-07 02:00:00
4613,2021-04-07,02:30:00,6,21.009666666666668,2021-04-07 02:30:00
4614,2021-04-07,03:00:00,7,21.073166666666665,2021-04-07 03:00:00
4615,2021-04-07,03:30:00,8,20.982499999999998,2021-04-07 03:30:00
4616,2021-04-07,04:00:00,9,21.239,2021-04-07 04:00:00
4617,2021-04-07,04:30:00,10,21.64033333333333,2021-04-07 04:30:00
4618,2021-04-07,05:00:00,11,22.969333333333335,2021-04-07 05:00:00
4619,2021-04-07,05:30:00,12,23.78,2021-04-07 05:30:00
4620,2021-04-07,06:00:00,13,26.671333333333333,2021-04-07 06:00:00
4621,2021-04-07,06:30:00,14,29.833333333333332,2021-04-07 06:30:00
4622,2021-04-07,07:00:00,15,32.65683333333333,2021-04-07 07:00:00
4623,2021-04-07,07:30:00,16,35.43233333333333,2021-04-07 07:30:00
4624,2021-04-07,08:00:00,17,36.359857142857145,2021-04-07 08:00:00
4625,2021-04-07,08:30:00,18,38.2485,2021-04-07 08:30:00
4626,2021-04-07,09:00:00,19,39.46233333333333,2021-04-07 09:00:00
4627,2021-04-07,09:30:00,20,39.908833333333334,2021-04-07 09:30:00
4628,2021-04-07,10:00:00,21,41.54566666666667,2021-04-07 10:00:00
4629,2021-04-07,10:30:00,22,42.355000000000004,2021-04-07 10:30:00
4630,2021-04-07,11:00:00,23,42.816,2021-04-07 11:00:00
4631,2021-04-07,11:30:00,24,42.812999999999995,2021-04-07 11:30:00
4632,2021-04-07,12:00:00,25,43.6165,2021-04-07 12:00:00
4633,2021-04-07,12:30:00,26,43.9515,2021-04-07 12:30:00
4634,2021-04-07,13:00:00,27,44.37114285714286,2021-04-07 13:00:00
4635,2021-04-07,13:30:00,28,45.0865,2021-04-07 13:30:00
4636,2021-04-07,14:00:00,29,44.30383333333333,2021-04-07 14:00:00
4637,2021-04-07,14:30:00,30,44.265166666666666,2021-04-07 14:30:00
4638,2021-04-07,15:00:00,31,44.425999999999995,2021-04-07 15:00:00
4639,2021-04-07,15:30:00,32,44.614,2021-04-07 15:30:00
4640,2021-04-07,16:00:00,33,43.893,2021-04-07 16:00:00
4641,2021-04-07,16:30:00,34,42.992000000000004,2021-04-07 16:30:00
4642,2021-04-07,17:00:00,35,41.511500000000005,2021-04-07 17:00:00
4643,2021-04-07,17:30:00,36,39.526,2021-04-07 17:30:00
4644,2021-04-07,18:00:00,37,37.35433333333334,2021-04-07 18:00:00
4645,2021-04-07,18:30:00,38,35.097142857142856,2021-04-07 18:30:00
4646,2021-04-07,19:00:00,39,32.953,2021-04-07 19:00:00
4647,2021-04-07,19:30:00,40,31.317333333333334,2021-04-07 19:30:00
4648,2021-04-07,20:00:00,41,30.784000000000002,2021-04-07 20:00:00
4649,2021-04-07,20:30:00,42,29.593500000000002,2021-04-07 20:30:00
4650,2021-04-07,21:00:00,43,28.316000000000003,2021-04-07 21:00:00
4651,2021-04-07,21:30:00,44,27.198666666666668,2021-04-07 21:30:00
4652,2021-04-07,22:00:00,45,26.108666666666664,2021-04-07 22:00:00
4653,2021-04-07,22:30:00,46,24.681833333333334,2021-04-07 22:30:00
4654,2021-04-07,23:00:00,47,23.931166666666666,2021-04-07 23:00:00
4655,2021-04-07,23:30:00,48,23.3625,2021-04-07 23:30:00
4656,2021-04-08,00:00:00,1,22.989833333333333,2021-04-08 00:00:00
4657,2021-04-08,00:30:00,2,22.659,2021-04-08 00:30:00
4658,2021-04-08,01:00:00,3,21.933125,2021-04-08 01:00:00
4659,2021-04-08,01:30:00,4,21.883499999999998,2021-04-08 01:30:00
4660,2021-04-08,02:00:00,5,21.061833333333336,2021-04-08 02:00:00
4661,2021-04-08,02:30:00,6,21.298833333333334,2021-04-08 02:30:00
4662,2021-04-08,03:00:00,7,21.2955,2021-04-08 03:00:00
4663,2021-04-08,03:30:00,8,21.330666666666666,2021-04-08 03:30:00
4664,2021-04-08,04:00:00,9,21.376666666666665,2021-04-08 04:00:00
4665,2021-04-08,04:30:00,10,22.568833333333334,2021-04-08 04:30:00
4666,2021-04-08,05:00:00,11,23.251333333333335,2021-04-08 05:00:00
4667,2021-04-08,05:30:00,12,24.2175,2021-04-08 05:30:00
4668,2021-04-08,06:00:00,13,27.862875,2021-04-08 06:00:00
4669,2021-04-08,06:30:00,14,30.465875,2021-04-08 06:30:00
4670,2021-04-08,07:00:00,15,32.869142857142855,2021-04-08 07:00:00
4671,2021-04-08,07:30:00,16,35.647,2021-04-08 07:30:00
4672,2021-04-08,08:00:00,17,37.73383333333334,2021-04-08 08:00:00
4673,2021-04-08,08:30:00,18,39.42766666666667,2021-04-08 08:30:00
4674,2021-04-08,09:00:00,19,40.6075,2021-04-08 09:00:00
4675,2021-04-08,09:30:00,20,41.10666666666667,2021-04-08 09:30:00
4676,2021-04-08,10:00:00,21,42.977833333333336,2021-04-08 10:00:00
4677,2021-04-08,10:30:00,22,44.028,2021-04-08 10:30:00
4678,2021-04-08,11:00:00,23,44.8125,2021-04-08 11:00:00
4679,2021-04-08,11:30:00,24,45.693999999999996,2021-04-08 11:30:00
4680,2021-04-08,12:00:00,25,45.880833333333335,2021-04-08 12:00:00
4681,2021-04-08,12:30:00,26,45.781,2021-04-08 12:30:00
4682,2021-04-08,13:00:00,27,45.64633333333333,2021-04-08 13:00:00
4683,2021-04-08,13:30:00,28,46.02766666666667,2021-04-08 13:30:00
4684,2021-04-08,14:00:00,29,45.741166666666665,2021-04-08 14:00:00
4685,2021-04-08,14:30:00,30,45.81833333333333,2021-04-08 14:30:00
4686,2021-04-08,15:00:00,31,45.60733333333334,2021-04-08 15:00:00
4687,2021-04-08,15:30:00,32,45.16316666666666,2021-04-08 15:30:00
4688,2021-04-08,16:00:00,33,43.952333333333335,2021-04-08 16:00:00
4689,2021-04-08,16:30:00,34,42.4365,2021-04-08 16:30:00
4690,2021-04-08,17:00:00,35,41.561,2021-04-08 17:00:00
4691,2021-04-08,17:30:00,36,39.95766666666667,2021-04-08 17:30:00
4692,2021-04-08,18:00:00,37,37.402833333333334,2021-04-08 18:00:00
4693,2021-04-08,18:30:00,38,35.22671428571429,2021-04-08 18:30:00
4694,2021-04-08,19:00:00,39,33.347166666666666,2021-04-08 19:00:00
4695,2021-04-08,19:30:00,40,32.48316666666667,2021-04-08 19:30:00
4696,2021-04-08,20:00:00,41,31.375666666666664,2021-04-08 20:00:00
4697,2021-04-08,20:30:00,42,30.128333333333334,2021-04-08 20:30:00
4698,2021-04-08,21:00:00,43,28.907,2021-04-08 21:00:00
4699,2021-04-08,21:30:00,44,28.01533333333333,2021-04-08 21:30:00
4700,2021-04-08,22:00:00,45,26.841333333333335,2021-04-08 22:00:00
4701,2021-04-08,22:30:00,46,25.543333333333333,2021-04-08 22:30:00
4702,2021-04-08,23:00:00,47,24.340166666666665,2021-04-08 23:00:00
4703,2021-04-08,23:30:00,48,23.369666666666664,2021-04-08 23:30:00
4704,2021-04-09,00:00:00,1,22.855833333333333,2021-04-09 00:00:00
4705,2021-04-09,00:30:00,2,22.414,2021-04-09 00:30:00
4706,2021-04-09,01:00:00,3,22.025857142857145,2021-04-09 01:00:00
4707,2021-04-09,01:30:00,4,22.290000000000003,2021-04-09 01:30:00
4708,2021-04-09,02:00:00,5,21.87216666666667,2021-04-09 02:00:00
4709,2021-04-09,02:30:00,6,21.017166666666665,2021-04-09 02:30:00
4710,2021-04-09,03:00:00,7,21.275000000000002,2021-04-09 03:00:00
4711,2021-04-09,03:30:00,8,21.287333333333333,2021-04-09 03:30:00
4712,2021-04-09,04:00:00,9,21.381333333333334,2021-04-09 04:00:00
4713,2021-04-09,04:30:00,10,22.0305,2021-04-09 04:30:00
4714,2021-04-09,05:00:00,11,23.494500000000002,2021-04-09 05:00:00
4715,2021-04-09,05:30:00,12,24.301000000000002,2021-04-09 05:30:00
4716,2021-04-09,06:00:00,13,27.671999999999997,2021-04-09 06:00:00
4717,2021-04-09,06:30:00,14,30.114571428571427,2021-04-09 06:30:00
4718,2021-04-09,07:00:00,15,33.20033333333333,2021-04-09 07:00:00
4719,2021-04-09,07:30:00,16,36.4625,2021-04-09 07:30:00
4720,2021-04-09,08:00:00,17,38.5485,2021-04-09 08:00:00
4721,2021-04-09,08:30:00,18,38.90533333333334,2021-04-09 08:30:00
4722,2021-04-09,09:00:00,19,40.0135,2021-04-09 09:00:00
4723,2021-04-09,09:30:00,20,40.30466666666667,2021-04-09 09:30:00
4724,2021-04-09,10:00:00,21,41.357,2021-04-09 10:00:00
4725,2021-04-09,10:30:00,22,41.391000000000005,2021-04-09 10:30:00
4726,2021-04-09,11:00:00,23,42.13066666666666,2021-04-09 11:00:00
4727,2021-04-09,11:30:00,24,43.43616666666667,2021-04-09 11:30:00
4728,2021-04-09,12:00:00,25,43.856833333333334,2021-04-09 12:00:00
4729,2021-04-09,12:30:00,26,43.786,2021-04-09 12:30:00
4730,2021-04-09,13:00:00,27,43.86383333333333,2021-04-09 13:00:00
4731,2021-04-09,13:30:00,28,43.847833333333334,2021-04-09 13:30:00
4732,2021-04-09,14:00:00,29,43.79516666666667,2021-04-09 14:00:00
4733,2021-04-09,14:30:00,30,43.065,2021-04-09 14:30:00
4734,2021-04-09,15:00:00,31,42.9795,2021-04-09 15:00:00
4735,2021-04-09,15:30:00,32,42.20216666666667,2021-04-09 15:30:00
4736,2021-04-09,16:00:00,33,42.160666666666664,2021-04-09 16:00:00
4737,2021-04-09,16:30:00,34,41.353500000000004,2021-04-09 16:30:00
4738,2021-04-09,17:00:00,35,40.333,2021-04-09 17:00:00
4739,2021-04-09,17:30:00,36,38.866499999999995,2021-04-09 17:30:00
4740,2021-04-09,18:00:00,37,36.020714285714284,2021-04-09 18:00:00
4741,2021-04-09,18:30:00,38,34.32483333333334,2021-04-09 18:30:00
4742,2021-04-09,19:00:00,39,32.605666666666664,2021-04-09 19:00:00
4743,2021-04-09,19:30:00,40,31.239833333333333,2021-04-09 19:30:00
4744,2021-04-09,20:00:00,41,30.21366666666667,2021-04-09 20:00:00
4745,2021-04-09,20:30:00,42,29.7145,2021-04-09 20:30:00
4746,2021-04-09,21:00:00,43,28.855333333333334,2021-04-09 21:00:00
4747,2021-04-09,21:30:00,44,27.501500000000004,2021-04-09 21:30:00
4748,2021-04-09,22:00:00,45,26.945000000000004,2021-04-09 22:00:00
4749,2021-04-09,22:30:00,46,26.391499999999997,2021-04-09 22:30:00
4750,2021-04-09,23:00:00,47,25.212714285714288,2021-04-09 23:00:00
4751,2021-04-09,23:30:00,48,24.270833333333332,2021-04-09 23:30:00
4752,2021-04-10,00:00:00,1,23.79416666666667,2021-04-10 00:00:00
4753,2021-04-10,00:30:00,2,23.096,2021-04-10 00:30:00
4754,2021-04-10,01:00:00,3,22.384666666666664,2021-04-10 01:00:00
4755,2021-04-10,01:30:00,4,22.54433333333333,2021-04-10 01:30:00
4756,2021-04-10,02:00:00,5,22.450166666666664,2021-04-10 02:00:00
4757,2021-04-10,02:30:00,6,21.5065,2021-04-10 02:30:00
4758,2021-04-10,03:00:00,7,21.397333333333336,2021-04-10 03:00:00
4759,2021-04-10,03:30:00,8,21.715,2021-04-10 03:30:00
4760,2021-04-10,04:00:00,9,21.664833333333334,2021-04-10 04:00:00
4761,2021-04-10,04:30:00,10,21.721,2021-04-10 04:30:00
4762,2021-04-10,05:00:00,11,21.994833333333332,2021-04-10 05:00:00
4763,2021-04-10,05:30:00,12,22.58566666666667,2021-04-10 05:30:00
4764,2021-04-10,06:00:00,13,23.519333333333332,2021-04-10 06:00:00
4765,2021-04-10,06:30:00,14,23.07766666666667,2021-04-10 06:30:00
4766,2021-04-10,07:00:00,15,23.801000000000002,2021-04-10 07:00:00
4767,2021-04-10,07:30:00,16,25.286666666666665,2021-04-10 07:30:00
4768,2021-04-10,08:00:00,17,26.0665,2021-04-10 08:00:00
4769,2021-04-10,08:30:00,18,27.467166666666667,2021-04-10 08:30:00
4770,2021-04-10,09:00:00,19,28.521666666666665,2021-04-10 09:00:00
4771,2021-04-10,09:30:00,20,28.837,2021-04-10 09:30:00
4772,2021-04-10,10:00:00,21,29.935000000000002,2021-04-10 10:00:00
4773,2021-04-10,10:30:00,22,30.172714285714285,2021-04-10 10:30:00
4774,2021-04-10,11:00:00,23,30.777,2021-04-10 11:00:00
4775,2021-04-10,11:30:00,24,31.388333333333335,2021-04-10 11:30:00
4776,2021-04-10,12:00:00,25,31.455833333333334,2021-04-10 12:00:00
4777,2021-04-10,12:30:00,26,31.424166666666665,2021-04-10 12:30:00
4778,2021-04-10,13:00:00,27,31.5155,2021-04-10 13:00:00
4779,2021-04-10,13:30:00,28,31.384833333333333,2021-04-10 13:30:00
4780,2021-04-10,14:00:00,29,31.480500000000003,2021-04-10 14:00:00
4781,2021-04-10,14:30:00,30,31.042333333333335,2021-04-10 14:30:00
4782,2021-04-10,15:00:00,31,30.699166666666667,2021-04-10 15:00:00
4783,2021-04-10,15:30:00,32,30.377666666666666,2021-04-10 15:30:00
4784,2021-04-10,16:00:00,33,30.24983333333333,2021-04-10 16:00:00
4785,2021-04-10,16:30:00,34,29.936999999999998,2021-04-10 16:30:00
4786,2021-04-10,17:00:00,35,29.593,2021-04-10 17:00:00
4787,2021-04-10,17:30:00,36,29.736666666666668,2021-04-10 17:30:00
4788,2021-04-10,18:00:00,37,30.01516666666667,2021-04-10 18:00:00
4789,2021-04-10,18:30:00,38,29.47866666666667,2021-04-10 18:30:00
4790,2021-04-10,19:00:00,39,29.168499999999998,2021-04-10 19:00:00
4791,2021-04-10,19:30:00,40,29.147166666666664,2021-04-10 19:30:00
4792,2021-04-10,20:00:00,41,28.1405,2021-04-10 20:00:00
4793,2021-04-10,20:30:00,42,28.151833333333332,2021-04-10 20:30:00
